rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
656	SELPLG	ENSG00000110876	Q14242	core_surfaceome	safety_first	0.279226	1.000000		0		0.400000	0.810761	0.710204	0.470501	0.047513	not_available		0.789308	0.048000	0.121614	0.156245	-0.131740	0.006177		0.078931	0.812430	0.635473	0.850000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
657	KLRC3	ENSG00000205810	Q07444	core_surfaceome	safety_first	0.279209	1.000000		0		0.400000	0.370686	0.489054	0.240445	0.480436	not_available		0.728820	0.048000	0.055603	0.107592	-0.067325	0.062457		0.072882	0.366716	0.513284	0.259462	0.230000	0.931700	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
658	TLR5	ENSG00000187554	O60602	core_surfaceome	safety_first	0.279142	0.870000	P	1	P	0.400000	0.602226	0.513544	0.364564		not_available		0.936182	0.048000	0.090334	0.112980	-0.102078			0.093618	0.604879	0.533692	0.800000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
659	PTPRR	ENSG00000153233	Q15256	core_surfaceome	safety_first	0.278947	1.000000		0		0.600000	0.610019	0.768089	0.832282	0.944103	not_available		0.567703	0.072000	0.091503	0.168980	-0.233039	0.122733		0.056770	0.613544	0.673321	1.000000	0.624545	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
660	OR1A2	ENSG00000172150	Q9Y585	core_surfaceome	safety_first	0.278856	0.870000	P	1	P	0.400000	0.113358	0.770686	0.085343		not_available		0.319460	0.048000	0.017004	0.169551	-0.023896			0.031946	0.093933	0.675195	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
661	IFITM2	ENSG00000185201	Q01629	core_surfaceome	safety_first	0.278785	1.000000		0		0.200000	0.996660	0.763636	0.599629	0.778927	not_available		0.039216	0.024000	0.149499	0.168000	-0.167896	0.101261		0.003922	0.973952	0.669276	0.900000	0.451111	0.571424	low_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
662	ATP7A	ENSG00000165240	Q04656	core_surfaceome	safety_first	0.278754	1.000000		0		0.200000	0.651206	0.837477	0.364564	0.472331	not_available		0.135035	0.024000	0.097681	0.184245	-0.102078	0.061403		0.013503	0.654861	0.727570	0.800000	0.227407	0.722047	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
663	FAP	ENSG00000078098	Q12884	core_surfaceome	safety_first	0.278550	1.000000		0		0.400000	0.770686	0.911688	0.470501	0.140022	not_available		0.279134	0.048000	0.115603	0.200571	-0.131740	0.018203		0.027913	0.773599	0.810983	0.850000	0.043939	0.750000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
664	OR5C1	ENSG00000148215	Q8NGR4	core_surfaceome	safety_first	0.278413	0.870000	P	1	P	0.400000	0.191837	0.741744	0.085343		not_available		0.261561	0.048000	0.028776	0.163184	-0.023896			0.026156	0.170241	0.654045	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
665	PGAP6	ENSG00000129925	Q9HCN3	core_surfaceome	safety_first	0.278349	1.000000		0		0.400000	0.947681	0.740260	0.599629	0.200112	not_available		0.672216	0.048000	0.142152	0.162857	-0.167896	0.026015		0.067222	0.933692	0.652913	0.900000	0.117222	0.892500	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
666	LY6E	ENSG00000160932	Q16553	core_surfaceome	safety_first	0.278119	0.870000	P	1	P	0.400000	0.995547	0.990724	0.832282		not_available		0.597114	0.048000	0.149332	0.217959	-0.233039			0.059711	0.973395	0.925751	1.000000		0.855173	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
667	RHO	ENSG00000163914	P08100	core_surfaceome	safety_first	0.277907	1.000000		0		0.400000	0.122635	0.416327	0.085343	0.712130	not_available		0.512394	0.048000	0.018395	0.091592	-0.023896	0.092577		0.051239	0.106197	0.457254	0.000000	0.400000	0.786439	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
668	LAMP1	ENSG00000185896	P11279	probable_surfaceome	safety_first	0.277862	1.000000		0		0.000000	0.982560	0.932839	0.599629	0.696758	not_available		0.025712	0.000000	0.147384	0.205225	-0.167896	0.090579		0.002571	0.962189	0.832468	0.900000	0.370000	0.350000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
669	OR6P1	ENSG00000186440	Q8NGX9	core_surfaceome	safety_first	0.277788	1.000000		0		0.400000	0.030983	0.720223	0.085343	0.451090	not_available		0.319460	0.048000	0.004647	0.158449	-0.023896	0.058642		0.031946	0.082783	0.640464	0.000000	0.219630	0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
670	FASLG	ENSG00000117560	P48023	core_surfaceome	safety_first	0.277629	1.000000		0		0.400000	0.476809	0.788126	0.312987	0.494690	not_available		0.080466	0.048000	0.071521	0.173388	-0.087636	0.064310		0.008047	0.475770	0.689981	0.750000	0.235833	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
671	ABCC4	ENSG00000125257	O15439	core_surfaceome	safety_first	0.277378	1.000000		0		0.600000	0.702412	0.687941	0.599629	0.854108	not_available		0.055309	0.072000	0.105362	0.151347	-0.167896	0.111034		0.005531	0.709091	0.623636	0.900000	0.516667	0.612699	low_uncorrected_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
672	IL1RL2	ENSG00000115598	Q9HB29	core_surfaceome	safety_first	0.277282	0.870000	P	1	P	0.400000	0.502041	0.546568	0.290167		not_available		0.789308	0.048000	0.075306	0.120245	-0.081247			0.078931	0.501039	0.554212	0.700000		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
673	OR2B3	ENSG00000204703	O76000	core_surfaceome	safety_first	0.277088	0.870000	P	1	P	0.400000	0.158071	0.733210	0.085343		not_available		0.319460	0.048000	0.023711	0.161306	-0.023896			0.031946	0.124935	0.646586	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
674	LRP1	ENSG00000123384	Q07954	core_surfaceome	safety_first	0.276829	1.000000		0		0.600000	0.945083	0.682004	0.832282	0.739240	not_available		0.499630	0.072000	0.141762	0.150041	-0.233039	0.096101		0.049963	0.931837	0.621039	1.000000	0.439444	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
675	MUC1	ENSG00000185499	P15941	core_surfaceome	safety_first	0.276545	1.000000		0		0.600000	0.995918	0.387384	0.599629	0.998323	not_available		0.080466	0.072000	0.149388	0.085224	-0.167896	0.129782		0.008047	0.973432	0.431429	0.900000	0.800000	0.682500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
676	GPR50	ENSG00000102195	Q13585	core_surfaceome	safety_first	0.276507	1.000000		0		0.600000	0.190353	0.364007	0.085343	0.883734	not_available		0.048835	0.072000	0.028553	0.080082	-0.023896	0.114885		0.004884	0.168924	0.412059	0.000000	0.536111	0.591886	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
677	CHRNB4	ENSG00000117971	P30926	core_surfaceome	safety_first	0.276461	0.870000	P	1	P	0.400000	0.435622	0.632282	0.263636		not_available		0.618942	0.048000	0.065343	0.139102	-0.073818			0.061894	0.439759	0.601299	0.600000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
678	CSF2RA	ENSG00000198223	P15509	core_surfaceome	safety_first	0.276272	1.000000		0		0.400000	0.703154	0.870872	0.470501	0.047513	not_available		0.567703	0.048000	0.105473	0.191592	-0.131740	0.006177		0.056770	0.709276	0.763117	0.850000	0.000000	0.832500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
679	CCR6	ENSG00000112486	P51684	core_surfaceome	safety_first	0.276255	1.000000		0		0.400000	0.571429	0.764007	0.364564	0.260760	not_available		0.426378	0.048000	0.085714	0.168082	-0.102078	0.033899		0.042638	0.573321	0.669314	0.800000	0.165000	0.759315	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
680	CD300C	ENSG00000167850	Q08708	core_surfaceome	safety_first	0.275802	1.000000		0		0.400000	0.521336	0.722820	0.470501	0.220794	not_available		0.936182	0.048000	0.078200	0.159020	-0.131740	0.028703		0.093618	0.520872	0.642263	0.850000	0.140000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
681	SIDT2	ENSG00000149577	Q8NBJ9	core_surfaceome	safety_first	0.275796	1.000000		0		0.400000	0.884601	0.447124	0.470501	0.471213	not_available		0.672216	0.048000	0.132690	0.098367	-0.131740	0.061258		0.067222	0.883154	0.483525	0.850000	0.226111	0.892500	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
682	XK	ENSG00000047597	P51811	core_surfaceome	safety_first	0.275769	1.000000		0		0.200000	0.672356	0.785900	0.364564	0.281163	not_available		0.435442	0.024000	0.100853	0.172898	-0.102078	0.036551		0.043544	0.679592	0.687866	0.800000	0.173333	0.762505	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
683	F2R	ENSG00000181104	P25116	core_surfaceome	safety_first	0.275583	1.000000		0		0.400000	0.899814	0.964378	0.470501	0.047513	not_available		0.060118	0.048000	0.134972	0.212163	-0.131740	0.006177		0.006012	0.895325	0.871503	0.850000	0.000000	0.619517	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
684	OR4C6	ENSG00000181903	Q8NH72	core_surfaceome	safety_first	0.275540	0.870000	P	1	P	0.400000	0.194805	0.702041	0.085343		not_available		0.319460	0.048000	0.029221	0.154449	-0.023896			0.031946	0.172393	0.631058	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
685	OR2G3	ENSG00000177476	Q8NGZ4	core_surfaceome	safety_first	0.275497	0.870000	P	1	P	0.400000	0.167347	0.720594	0.085343		not_available		0.319460	0.048000	0.025102	0.158531	-0.023896			0.031946	0.137607	0.640519	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
686	CYBB	ENSG00000165168	P04839	core_surfaceome	safety_first	0.275287	1.000000		0		0.400000	0.823006	0.805195	0.470501	0.047513	not_available		0.522568	0.048000	0.123451	0.177143	-0.131740	0.006177		0.052257	0.826048	0.702820	0.850000	0.000000	0.795118	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
687	OR1L1	ENSG00000173679	Q8NH94	core_surfaceome	safety_first	0.274975	0.870000	P	1	P	0.400000	0.095918	0.694249	0.085343		not_available		0.480022	0.048000	0.014388	0.152735	-0.023896			0.048002	0.090538	0.627403	0.000000		0.777633	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
688	OR5T3	ENSG00000172489	Q8NGG3	core_surfaceome	safety_first	0.274943	0.870000	P	1	P	0.400000	0.153803	0.668275	0.085343		not_available		0.450055	0.048000	0.023070	0.147020	-0.023896			0.045006	0.122801	0.614490	0.000000		0.765460	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
689	FCGR2C	ENSG00000244682	P31995	core_surfaceome	safety_first	0.274908	1.000000		0		0.400000	0.627458	0.288683	0.470501	0.826160	not_available		0.936182	0.048000	0.094119	0.063510	-0.131740	0.107401		0.093618	0.629388	0.352096	0.850000	0.490000	0.962500	moderate_purity_confounded	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
690	ENG	ENSG00000106991	P17813	core_surfaceome	safety_first	0.274588	1.000000		0		0.600000	0.952505	0.577365	0.832282	0.667691	not_available		0.789308	0.072000	0.142876	0.127020	-0.233039	0.086800		0.078931	0.938850	0.572913	1.000000	0.316667	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
691	OR1N2	ENSG00000171501	Q8NGR9	core_surfaceome	safety_first	0.274482	0.870000	P	1	P	0.400000	0.171985	0.756215	0.085343		not_available		0.225305	0.048000	0.025798	0.166367	-0.023896			0.022531	0.145993	0.665102	0.000000		0.745569	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
692	TSPAN1	ENSG00000117472	O60635	core_surfaceome	safety_first	0.274479	1.000000		0		0.400000	0.930241	0.743599	0.599629	0.204025	not_available		0.647244	0.048000	0.139536	0.163592	-0.167896	0.026523		0.064724	0.921002	0.655473	0.900000	0.126111	0.877251	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
693	ADGRG7	ENSG00000144820	Q96K78	core_surfaceome	safety_first	0.274417	0.870000	P	1	P	0.600000	0.625232	0.789239	0.599629		not_available		0.672216	0.072000	0.093785	0.173633	-0.167896			0.067222	0.628293	0.691132	0.900000		0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
694	MAS1L	ENSG00000204687	P35410	core_surfaceome	safety_first	0.274138	1.000000		0		0.600000	0.183302	0.265306	0.178108	0.906372	not_available		0.483167	0.072000	0.027495	0.058367	-0.049870	0.117828		0.048317	0.160334	0.331558	0.117987	0.562424	0.778668	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	lower_risk_by_current_normal_expression
695	OR10A4	ENSG00000170782	Q9H209	core_surfaceome	safety_first	0.273923	0.870000	P	1	P	0.400000	0.164750	0.716141	0.085343		not_available		0.319460	0.048000	0.024713	0.157551	-0.023896			0.031946	0.131540	0.637607	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
696	ERVFRD-1	ENSG00000244476	P60508	core_surfaceome	safety_first	0.273789	0.870000	P	1	P	0.600000	0.289054	0.422635	0.085343		not_available		0.537551	0.072000	0.043358	0.092980	-0.023896			0.053755	0.288182	0.462301	0.000000		0.812500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
697	FAM174B	ENSG00000185442	Q3ZCQ3	core_surfaceome	safety_first	0.273774	1.000000		0		0.400000	0.805566	0.402968	0.470501	0.676356	not_available		0.600999	0.048000	0.120835	0.088653	-0.131740	0.087926		0.060100	0.806512	0.445566	0.850000	0.330278	0.858900	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
698	GPR156	ENSG00000175697	Q8NFN8	core_surfaceome	safety_first	0.273595	1.000000		0		0.600000	0.305009	0.326902	0.188126	0.939072	not_available		0.145209	0.072000	0.045751	0.071918	-0.052675	0.122079		0.014521	0.303933	0.379666	0.147829	0.617222	0.729315	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
699	CHRNA7	ENSG00000175344	P36544	core_surfaceome	safety_first	0.273558	1.000000		0		0.400000	0.567347	0.320965	0.290167	0.632197	not_available		0.689049	0.048000	0.085102	0.070612	-0.081247	0.082186		0.068905	0.568089	0.377032	0.700000	0.283333	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
700	PTPRE	ENSG00000132334	P23469	core_surfaceome	safety_first	0.273541	1.000000		0		0.200000	0.815955	0.854917	0.470501	0.516490	not_available		0.036626	0.024000	0.122393	0.188082	-0.131740	0.067144		0.003663	0.817514	0.746716	0.850000	0.244242	0.557829	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
701	TCTN3	ENSG00000119977	Q6NUS6	core_surfaceome	safety_first	0.273456	1.000000		0		0.200000	0.881633	0.909091	0.599629	0.047513	not_available		0.789308	0.024000	0.132245	0.200000	-0.167896	0.006177		0.078931	0.880705	0.806865	0.900000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
702	LILRA4	ENSG00000239961	P59901	core_surfaceome	safety_first	0.273260	1.000000		0		0.400000	0.428200	0.590724	0.364564	0.304080	not_available		0.936182	0.048000	0.064230	0.129959	-0.102078	0.039530		0.093618	0.428813	0.580074	0.800000	0.188611	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
703	SDK2	ENSG00000069188	Q58EX2	core_surfaceome	safety_first	0.273201	0.870000	P	1	P	0.400000	0.467532	0.453432	0.263636		not_available		0.936182	0.048000	0.070130	0.099755	-0.073818			0.093618	0.467143	0.489425	0.600000		0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
704	NRP1	ENSG00000099250	O14786	core_surfaceome	safety_first	0.273118	1.000000		0		0.400000	0.882746	0.864564	0.832282	0.605925	not_available		0.567703	0.048000	0.132412	0.190204	-0.233039	0.078770		0.056770	0.881224	0.755362	1.000000	0.269167	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
705	GJD3	ENSG00000183153	Q8N144	core_surfaceome	safety_first	0.272943	0.870000	P	1	P	0.200000	0.585158	0.941373	0.364564		not_available		0.206622	0.024000	0.087774	0.207102	-0.102078			0.020662	0.586586	0.842931	0.800000		0.743152	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
