rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
263	FGFR4	ENSG00000160867	P22455	core_surfaceome	novelty_focused	0.468547	1.000000		0		0.400000	0.868275	0.955473	0.599629	0.623533	not_available		0.567703	0.068000	0.156289	0.191095	-0.107933	0.087295		0.073801	0.871874	0.855473	0.900000	0.276667	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
264	IL2RA	ENSG00000134460	P01589	core_surfaceome	novelty_focused	0.468307	1.000000		0		0.400000	0.636735	0.900186	0.364564	0.354108	not_available		0.936182	0.068000	0.114612	0.180037	-0.065622	0.049575		0.121704	0.638460	0.798850	0.800000	0.200000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
265	FAT1	ENSG00000083857	Q14517	core_surfaceome	novelty_focused	0.467675	1.000000		0		0.400000	0.972542	0.997774	0.470501	0.284796	not_available		0.537551	0.068000	0.175058	0.199555	-0.084690	0.039871		0.069882	0.952319	0.960965	0.850000	0.176389	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
266	PTPRF	ENSG00000142949	P10586	core_surfaceome	novelty_focused	0.467586	1.000000		0		0.400000	0.967347	0.932468	0.599629	0.316378	not_available		0.789308	0.068000	0.174122	0.186494	-0.107933	0.044293		0.102610	0.948386	0.832430	0.900000	0.197407	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
267	CD80	ENSG00000121594	P33681	core_surfaceome	novelty_focused	0.467384	1.000000		0		0.400000	0.524304	0.884601	0.312987	0.584405	not_available		0.789308	0.068000	0.094375	0.176920	-0.056338	0.081817		0.102610	0.524675	0.780928	0.750000	0.266667	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
268	IGF1R	ENSG00000140443	P08069	core_surfaceome	novelty_focused	0.467139	1.000000		0		0.600000	0.733952	0.552876	0.470501	0.980436	not_available		0.537551	0.102000	0.132111	0.110575	-0.084690	0.137261		0.069882	0.737087	0.559518	0.850000	0.691389	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
269	PTPRG	ENSG00000144724	P23470	core_surfaceome	novelty_focused	0.466930	1.000000		0		0.600000	0.789239	0.926531	0.599629	0.306316	not_available		0.789308	0.102000	0.142063	0.185306	-0.107933	0.042884		0.102610	0.790315	0.823340	0.900000	0.190000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
270	ABCA1	ENSG00000165029	O95477	core_surfaceome	novelty_focused	0.466811	1.000000		0		0.600000	0.707236	0.670872	0.599629	0.884852	not_available		0.672216	0.102000	0.127302	0.134174	-0.107933	0.123879		0.087388	0.712338	0.615844	0.900000	0.536667	0.892500	moderate_residual_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
271	FZD5	ENSG00000163251	Q13467	core_surfaceome	novelty_focused	0.466273	1.000000		0		0.400000	0.832282	0.951020	0.599629	0.562884	not_available		0.672216	0.068000	0.149811	0.190204	-0.107933	0.078804		0.087388	0.834712	0.850241	0.900000	0.265000	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
272	PDPN	ENSG00000162493	Q86YL7	core_surfaceome	novelty_focused	0.465826	1.000000		0		0.400000	0.838219	0.806308	0.470501	0.789268	not_available		0.460599	0.068000	0.150879	0.161262	-0.084690	0.110498		0.059878	0.840408	0.703340	0.850000	0.460606	0.769872	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
273	TNFSF18	ENSG00000120337	Q9UNG2	core_surfaceome	novelty_focused	0.465245	0.860000	P	1	P	0.400000	0.414471	0.899443	0.198701		not_available		0.872179	0.068000	0.074605	0.179889	-0.035766			0.113383	0.416642	0.798404	0.190260		0.956531	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
274	LRP6	ENSG00000070018	O75581	core_surfaceome	novelty_focused	0.465144	1.000000		0		0.400000	0.799258	0.956586	0.470501	0.548351	not_available		0.537551	0.068000	0.143866	0.191317	-0.084690	0.076769		0.069882	0.798794	0.857848	0.850000	0.256667	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
275	CD74	ENSG00000019582	P04233	core_surfaceome	novelty_focused	0.465082	1.000000		0		0.400000	1.000000	0.972542	0.470501	0.691448	not_available		0.080466	0.068000	0.180000	0.194508	-0.084690	0.096803		0.010461	0.977069	0.885009	0.850000	0.352778	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
276	APLP2	ENSG00000084234	Q06481	core_surfaceome	novelty_focused	0.464997	1.000000		0		0.400000	0.985900	0.883117	0.832282	0.643656	not_available		0.789308	0.068000	0.177462	0.176623	-0.149811	0.090112		0.102610	0.964638	0.776994	1.000000	0.291389	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
277	CD7	ENSG00000173762	P09564	core_surfaceome	novelty_focused	0.464613	1.000000		0		0.400000	0.819295	0.890909	0.364564	0.047513	not_available		0.999445	0.068000	0.147473	0.178182	-0.065622	0.006652		0.129928	0.819963	0.787829	0.800000	0.000000	1.000000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
278	TSPAN6	ENSG00000000003	O43657	core_surfaceome	novelty_focused	0.464020	1.000000		0		0.400000	0.844156	0.751020	0.599629	0.964785	not_available		0.513319	0.068000	0.151948	0.150204	-0.107933	0.135070		0.066731	0.849926	0.660260	0.900000	0.655278	0.786528	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
279	ITGA4	ENSG00000115232	P13612	core_surfaceome	novelty_focused	0.463737	0.860000	P	1	P	0.600000	0.697217	0.766976	0.470501		not_available		0.789308	0.102000	0.125499	0.153395	-0.084690			0.102610	0.704490	0.672764	0.850000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
280	ITGA6	ENSG00000091409	P23229	core_surfaceome	novelty_focused	0.463445	1.000000		0		0.400000	0.961781	0.974768	0.599629	0.502515	not_available		0.499630	0.068000	0.173121	0.194954	-0.107933	0.070352		0.064952	0.945788	0.888942	0.900000	0.238333	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
281	LPAR4	ENSG00000147145	Q99677	core_surfaceome	novelty_focused	0.463440	1.000000		0		0.600000	0.398516	0.746939	0.196660	0.877585	not_available		0.406585	0.102000	0.071733	0.149388	-0.035399	0.122862		0.052856	0.396865	0.657699	0.185529	0.529722	0.755846	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
282	SLC2A1	ENSG00000117394	P11166	core_surfaceome	novelty_focused	0.463332	1.000000		0		0.600000	0.975139	0.976623	0.832282	0.529905	not_available		0.508509	0.102000	0.175525	0.195325	-0.149811	0.074187		0.066106	0.954471	0.891169	1.000000	0.250000	0.783069	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
283	DCHS1	ENSG00000166341	Q96JQ0	core_surfaceome	novelty_focused	0.463198	1.000000		0		0.400000	0.690909	0.474583	0.470501	0.992174	not_available		0.936182	0.068000	0.124364	0.094917	-0.084690	0.138904		0.121704	0.698497	0.501744	0.850000	0.730278	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
284	LPAR6	ENSG00000139679	P43657	core_surfaceome	novelty_focused	0.463187	1.000000		0		0.600000	0.822263	0.543414	0.312987	0.985467	not_available		0.175916	0.102000	0.148007	0.108683	-0.056338	0.137965		0.022869	0.824824	0.552430	0.750000	0.706364	0.737829	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
285	ADGRA2	ENSG00000020181	Q96PE1	core_surfaceome	novelty_focused	0.462329	1.000000		0		0.600000	0.819666	0.835250	0.470501	0.672443	not_available		0.279134	0.102000	0.147540	0.167050	-0.084690	0.094142		0.036287	0.820297	0.725195	0.850000	0.320000	0.750000	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
286	EFNA2	ENSG00000099617	O43921	core_surfaceome	novelty_focused	0.462006	0.860000	P	1	P	0.400000	0.711688	0.987755	0.599629		not_available		0.858491	0.068000	0.128104	0.197551	-0.107933			0.111604	0.716642	0.916475	0.900000		0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
287	GJB4	ENSG00000189433	Q9NTQ9	core_surfaceome	novelty_focused	0.461956	1.000000		0		0.400000	0.548423	0.955844	0.191466	0.780324	not_available		0.225305	0.068000	0.098716	0.191169	-0.034464	0.109245		0.029290	0.549870	0.855696	0.171150	0.453333	0.745569	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	lower_risk_by_current_normal_expression
288	EPHB4	ENSG00000196411	P54760	core_surfaceome	novelty_focused	0.461815	1.000000		0		0.400000	0.929128	0.914657	0.364564	0.047513	not_available		0.789308	0.068000	0.167243	0.182931	-0.065622	0.006652		0.102610	0.920631	0.814063	0.800000	0.000000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
289	CD96	ENSG00000153283	P40200	core_surfaceome	novelty_focused	0.461637	1.000000		0		0.400000	0.670130	0.703154	0.364564	0.681386	not_available		0.789308	0.068000	0.120623	0.140631	-0.065622	0.095394		0.102610	0.675492	0.631503	0.800000	0.333333	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
290	ILDR1	ENSG00000145103	Q86SU0	core_surfaceome	novelty_focused	0.461548	1.000000		0		0.400000	0.683488	0.987013	0.599629	0.617663	not_available		0.727525	0.068000	0.123028	0.197403	-0.107933	0.086473		0.094578	0.691837	0.914879	0.900000	0.274722	0.930884	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
291	CD68	ENSG00000129226	P34810	core_surfaceome	novelty_focused	0.461106	1.000000		0		0.400000	0.983302	0.957699	0.470501	0.047513	not_available		0.789308	0.068000	0.176994	0.191540	-0.084690	0.006652		0.102610	0.962226	0.861336	0.850000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
292	MPZL2	ENSG00000149573	O60487	core_surfaceome	novelty_focused	0.460636	1.000000		0		0.400000	0.910575	0.426160	0.470501	0.820570	not_available		0.871624	0.068000	0.163904	0.085232	-0.084690	0.114880		0.113311	0.903599	0.464082	0.850000	0.488611	0.956223	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
293	TGFBR2	ENSG00000163513	P37173	core_surfaceome	novelty_focused	0.460498	0.860000	P	1	P	0.600000	0.938776	0.689425	0.470501		not_available		0.552719	0.102000	0.168980	0.137885	-0.084690			0.071853	0.927866	0.624527	0.850000		0.830884	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
294	SLC12A6	ENSG00000140199	Q9UHW9	core_surfaceome	novelty_focused	0.460160	1.000000		0		0.400000	0.793321	0.799629	0.364564	0.494690	not_available		0.660007	0.068000	0.142798	0.159926	-0.065622	0.069257		0.085801	0.795102	0.698961	0.800000	0.235833	0.890170	watchlist_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
295	ADAM8	ENSG00000151651	P78325	core_surfaceome	novelty_focused	0.459368	1.000000		0		0.400000	0.806679	0.802968	0.470501	0.483231	not_available		0.789308	0.068000	0.145202	0.160594	-0.084690	0.067652		0.102610	0.807570	0.701150	0.850000	0.231667	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
296	GFRAL	ENSG00000187871	Q6UXV0	core_surfaceome	novelty_focused	0.458720	1.000000		0		0.600000	0.065121	0.497588	0.085343	0.993851	not_available		0.936182	0.102000	0.011722	0.099518	-0.015362	0.139139		0.121704	0.086512	0.519369	0.000000	0.740000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
297	CD300A	ENSG00000167851	Q9UGN4	core_surfaceome	novelty_focused	0.458604	1.000000		0		0.600000	0.690538	0.570315	0.470501	0.716601	not_available		0.789308	0.102000	0.124297	0.114063	-0.084690	0.100324		0.102610	0.698293	0.567792	0.850000	0.402963	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
298	GPA33	ENSG00000143167	Q99795	core_surfaceome	novelty_focused	0.458119	1.000000		0		0.400000	0.722449	0.729128	0.470501	0.551705	not_available		0.936182	0.068000	0.130041	0.145826	-0.084690	0.077239		0.121704	0.726475	0.644490	0.850000	0.258333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
299	ITGB6	ENSG00000115221	P18564	core_surfaceome	novelty_focused	0.458062	1.000000		0		0.400000	0.762894	0.784787	0.599629	0.722191	not_available		0.789308	0.068000	0.137321	0.156957	-0.107933	0.101107		0.102610	0.769035	0.686939	0.900000	0.416667	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
300	MANSC1	ENSG00000111261	Q9H8J5	core_surfaceome	novelty_focused	0.457376	1.000000		0		0.200000	0.906122	0.994805	0.470501	0.309950	not_available		0.789308	0.034000	0.163102	0.198961	-0.084690	0.043393		0.102610	0.900742	0.942894	0.850000	0.194167	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
301	SLC39A6	ENSG00000141424	Q13433	core_surfaceome	novelty_focused	0.456419	1.000000		0		0.600000	0.864193	0.790353	0.832282	0.721632	not_available		0.689049	0.102000	0.155555	0.158071	-0.149811	0.101028		0.089576	0.869017	0.691651	1.000000	0.415926	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
302	ATP1A1	ENSG00000163399	P05023	core_surfaceome	novelty_focused	0.456411	1.000000		0		0.600000	0.992208	0.838590	0.832282	0.981554	not_available		0.157603	0.102000	0.178597	0.167718	-0.149811	0.137418		0.020488	0.970278	0.729128	1.000000	0.693056	0.733265	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
303	ANPEP	ENSG00000166825	P15144	core_surfaceome	novelty_focused	0.456262	1.000000		0		0.600000	0.894620	0.533581	0.599629	0.840973	not_available		0.590085	0.102000	0.161032	0.106716	-0.107933	0.117736		0.076711	0.890501	0.544935	0.900000	0.508333	0.850000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
304	SDC4	ENSG00000124145	P31431	core_surfaceome	novelty_focused	0.455924	1.000000		0		0.400000	0.981447	0.835993	0.599629	0.993292	not_available		0.099519	0.068000	0.176660	0.167199	-0.107933	0.139061		0.012937	0.960891	0.725380	0.900000	0.736364	0.705913	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
305	DSG4	ENSG00000175065	Q86SJ6	core_surfaceome	novelty_focused	0.455904	1.000000		0		0.400000	0.274954	0.778850	0.085343	0.681386	not_available		0.789308	0.068000	0.049492	0.155770	-0.015362	0.095394		0.102610	0.273488	0.682746	0.000000	0.333333	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
306	ABCC1	ENSG00000103222	P33527	core_surfaceome	novelty_focused	0.455540	1.000000		0		0.600000	0.871243	0.875696	0.470501	0.637786	not_available		0.130596	0.102000	0.156824	0.175139	-0.084690	0.089290		0.016977	0.873506	0.768200	0.850000	0.286667	0.720002	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
