rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
63	CEACAM6	ENSG00000086548	P40199	core_surfaceome	adc_focused	0.554048	1.000000		0		0.400000	0.917254	0.991095	0.470501	0.671604	not_available		0.858491	0.060000	0.220141	0.158575	-0.084690	0.114173		0.085849	0.909703	0.926753	0.850000	0.319697	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
64	F11R	ENSG00000158769	Q9Y624	core_surfaceome	adc_focused	0.553520	1.000000		0		0.400000	0.974397	0.992208	0.599629	0.934600	not_available		0.499630	0.060000	0.233855	0.158753	-0.107933	0.158882		0.049963	0.954360	0.929314	0.900000	0.608333	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
65	IL12RB2	ENSG00000081985	Q99665	core_surfaceome	adc_focused	0.552769	1.000000		0		0.600000	0.469759	0.885343	0.210019	0.983790	not_available		0.789308	0.090000	0.112742	0.141655	-0.037803	0.167244		0.078931	0.468571	0.781967	0.209740	0.703889	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
66	HLA-DRA	ENSG00000204287	P01903	core_surfaceome	adc_focused	0.551482	1.000000		0		0.400000	0.997774	0.981818	0.470501	0.505869	not_available		0.936182	0.060000	0.239466	0.157091	-0.084690	0.085998		0.093618	0.975250	0.902820	0.850000	0.238889	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
67	CEMIP2	ENSG00000135048	Q9UHN6	core_surfaceome	adc_focused	0.551365	1.000000		0		0.400000	0.923562	0.810390	0.599629	0.994410	not_available		0.789308	0.060000	0.221655	0.129662	-0.107933	0.169050		0.078931	0.916735	0.705974	0.900000	0.741212	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
68	CLDN7	ENSG00000181885	O95471	core_surfaceome	adc_focused	0.548345	1.000000		0		0.400000	0.951763	0.981447	0.599629	0.979318	not_available		0.443396	0.060000	0.228423	0.157032	-0.107933	0.166484		0.044340	0.938571	0.902301	0.900000	0.686111	0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
69	ICAM1	ENSG00000090339	P05362	core_surfaceome	adc_focused	0.548107	1.000000		0		0.600000	0.928015	0.852319	0.470501	0.529905	not_available		0.936182	0.090000	0.222724	0.136371	-0.084690	0.090084		0.093618	0.920037	0.742894	0.850000	0.250000	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
70	SEMA4B	ENSG00000185033	Q9NPR2	core_surfaceome	adc_focused	0.548002	1.000000		0		0.400000	0.954731	0.879777	0.599629	0.778927	not_available		0.936182	0.060000	0.229135	0.140764	-0.107933	0.132418		0.093618	0.939481	0.771874	0.900000	0.451111	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
71	SLC40A1	ENSG00000138449	Q9NP59	core_surfaceome	adc_focused	0.547380	1.000000		0		0.600000	0.971800	0.898330	0.364564	0.547513	not_available		0.529597	0.090000	0.233232	0.143733	-0.065622	0.093077		0.052960	0.951354	0.797662	0.800000	0.256667	0.807655	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
72	HFE	ENSG00000010704	Q30201	core_surfaceome	adc_focused	0.546903	1.000000		0		0.600000	0.715399	0.859740	0.599629	0.916713	not_available		0.997410	0.090000	0.171696	0.137558	-0.107933	0.155841		0.099741	0.719091	0.750093	0.900000	0.575556	0.970000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
73	CSF1R	ENSG00000182578	P07333	core_surfaceome	adc_focused	0.546501	1.000000		0		0.600000	0.824490	0.505751	0.364564	0.967021	not_available		0.789308	0.090000	0.197878	0.080920	-0.065622	0.164394		0.078931	0.826865	0.525566	0.800000	0.661667	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
74	IFITM1	ENSG00000185885	P13164	core_surfaceome	adc_focused	0.544446	1.000000		0		0.400000	0.994434	0.918738	0.364564	0.932923	not_available		0.058084	0.060000	0.238664	0.146998	-0.065622	0.158597		0.005808	0.971874	0.817699	0.800000	0.604167	0.617372	watchlist_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
75	IFNGR2	ENSG00000159128	P38484	core_surfaceome	adc_focused	0.544335	1.000000		0		0.400000	0.950649	0.956957	0.364564	0.441587	not_available		0.936182	0.060000	0.228156	0.153113	-0.065622	0.075070		0.093618	0.936809	0.858627	0.800000	0.217778	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
76	FAS	ENSG00000026103	P25445	core_surfaceome	adc_focused	0.544213	1.000000		0		0.600000	0.785900	0.874954	0.470501	0.911683	not_available		0.553089	0.090000	0.188616	0.139993	-0.084690	0.154986		0.055309	0.786976	0.767087	0.850000	0.568611	0.831968	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
77	TNFRSF14	ENSG00000157873	Q92956	core_surfaceome	adc_focused	0.544153	1.000000		0		0.600000	0.942672	0.409091	0.364564	0.790945	not_available		0.936182	0.090000	0.226241	0.065455	-0.065622	0.134461		0.093618	0.929647	0.450241	0.800000	0.462424	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
78	DDR1	ENSG00000204580	Q08345	core_surfaceome	adc_focused	0.542575	1.000000		0		0.600000	0.977365	0.907978	0.832282	0.975126	not_available		0.567703	0.090000	0.234568	0.145276	-0.149811	0.165771		0.056770	0.956772	0.805455	1.000000	0.672778	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
79	HLA-DRB1	ENSG00000196126	P01911	core_surfaceome	adc_focused	0.542280	1.000000		0		0.400000	0.989610	0.936549	0.470501	0.505869	not_available		0.936182	0.060000	0.237506	0.149848	-0.084690	0.085998		0.093618	0.968497	0.838516	0.850000	0.238889	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
80	NRP2	ENSG00000118257	O60462	core_surfaceome	adc_focused	0.541727	1.000000		0		0.600000	0.857514	0.744341	0.470501	0.910285	not_available		0.567703	0.090000	0.205803	0.119095	-0.084690	0.154748		0.056770	0.863822	0.655881	0.850000	0.566667	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
81	ERBB3	ENSG00000065361	P21860	core_surfaceome	adc_focused	0.541709	1.000000		0		0.600000	0.931354	0.949907	0.832282	0.995528	not_available		0.567703	0.090000	0.223525	0.151985	-0.149811	0.169240		0.056770	0.921818	0.849759	1.000000	0.744074	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
82	HLA-E	ENSG00000204592	P13747	core_surfaceome	adc_focused	0.541168	1.000000		0		0.600000	0.994805	0.848237	0.470501	0.881219	not_available		0.115797	0.090000	0.238753	0.135718	-0.084690	0.149807		0.011580	0.972171	0.738071	0.850000	0.534848	0.712500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
83	DSG2	ENSG00000046604	Q14126	core_surfaceome	adc_focused	0.541110	1.000000		0		0.600000	0.921336	0.993692	0.832282	0.982672	not_available		0.537551	0.090000	0.221121	0.158991	-0.149811	0.167054		0.053755	0.914471	0.934991	1.000000	0.696296	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
84	IL21R	ENSG00000103522	Q9HBE5	core_surfaceome	adc_focused	0.541095	1.000000		0		0.600000	0.574397	0.797774	0.364564	0.927054	not_available		0.936182	0.090000	0.137855	0.127644	-0.065622	0.157599		0.093618	0.577161	0.697625	0.800000	0.591515	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
85	GPR160	ENSG00000173890	Q9UJ42	core_surfaceome	adc_focused	0.540981	1.000000		0		0.600000	0.943970	0.928015	0.364564	0.742873	not_available		0.152793	0.090000	0.226553	0.148482	-0.065622	0.126288		0.015279	0.930278	0.825714	0.800000	0.443333	0.731684	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
86	ADGRE5	ENSG00000123146	P48960	core_surfaceome	adc_focused	0.540617	1.000000		0		0.600000	0.955102	0.884230	0.470501	0.936277	not_available		0.054384	0.090000	0.229224	0.141477	-0.084690	0.159167		0.005438	0.940111	0.778998	0.850000	0.613333	0.612500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
87	CXADR	ENSG00000154639	P78310	core_surfaceome	adc_focused	0.540519	1.000000		0		0.600000	0.843414	0.940631	0.599629	0.875070	not_available		0.567703	0.090000	0.202419	0.150501	-0.107933	0.148762		0.056770	0.849833	0.841558	0.900000	0.527778	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
88	EPHA2	ENSG00000142627	P29317	core_surfaceome	adc_focused	0.540247	0.830000	P	1	P	0.600000	0.935065	0.926902	0.599629		not_available		0.936182	0.090000	0.224416	0.148304	-0.107933			0.093618	0.924378	0.823377	0.900000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
89	ANO6	ENSG00000177119	Q4KMQ2	core_surfaceome	adc_focused	0.538778	1.000000		0		0.600000	0.881262	0.932096	0.599629	0.912241	not_available		0.409915	0.090000	0.211503	0.149135	-0.107933	0.155081		0.040992	0.880668	0.832096	0.900000	0.570303	0.756106	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
90	PTPRK	ENSG00000152894	Q15262	core_surfaceome	adc_focused	0.538497	1.000000		0		0.600000	0.923933	0.978850	0.832282	0.829514	not_available		0.789308	0.090000	0.221744	0.156616	-0.149811	0.141017		0.078931	0.916772	0.898516	1.000000	0.494242	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
91	CD55	ENSG00000196352	P08174	core_surfaceome	adc_focused	0.538342	1.000000		0		0.400000	0.986271	0.991837	0.470501	0.663779	not_available		0.547910	0.060000	0.236705	0.158694	-0.084690	0.112842		0.054791	0.964935	0.927087	0.850000	0.312500	0.820000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
92	GRIN2D	ENSG00000105464	O15399	core_surfaceome	adc_focused	0.536472	1.000000		0		0.400000	0.755844	1.000000	0.234879	0.617663	not_available		0.723455	0.060000	0.181403	0.160000	-0.042278	0.105003		0.072345	0.761354	0.998813	0.251113	0.274722	0.930000	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
93	CPD	ENSG00000108582	O75976	core_surfaceome	adc_focused	0.535756	1.000000		0		0.400000	0.914657	0.970130	0.364564	0.515931	not_available		0.789308	0.060000	0.219518	0.155221	-0.065622	0.087708		0.078931	0.907904	0.882301	0.800000	0.242778	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
94	IL10RB	ENSG00000243646	Q08334	core_surfaceome	adc_focused	0.535701	1.000000		0		0.400000	0.909462	0.908349	0.364564	0.494690	not_available		0.936182	0.060000	0.218271	0.145336	-0.065622	0.084097		0.093618	0.902746	0.805900	0.800000	0.235833	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
95	ADAM12	ENSG00000148848	O43184	core_surfaceome	adc_focused	0.535590	1.000000		0		0.600000	0.628200	0.974026	0.263636	0.762717	not_available		0.567703	0.090000	0.150768	0.155844	-0.047455	0.129662		0.056770	0.630260	0.887718	0.600000	0.450000	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
96	PLAUR	ENSG00000011422	Q03405	core_surfaceome	adc_focused	0.535278	1.000000		0		0.600000	0.965121	0.844527	0.470501	0.637786	not_available		0.547910	0.090000	0.231629	0.135124	-0.084690	0.108424		0.054791	0.947718	0.732059	0.850000	0.286667	0.820000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
97	CD4	ENSG00000010610	P01730	core_surfaceome	adc_focused	0.535018	1.000000		0		0.600000	0.886827	0.831169	0.599629	0.667691	not_available		0.936182	0.090000	0.212838	0.132987	-0.107933	0.113507		0.093618	0.885195	0.720853	0.900000	0.316667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
98	LRP5	ENSG00000162337	O75197	core_surfaceome	adc_focused	0.534249	1.000000		0		0.400000	0.956586	0.946939	0.599629	0.632197	not_available		0.936182	0.060000	0.229581	0.151510	-0.107933	0.107473		0.093618	0.941076	0.846865	0.900000	0.283333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
99	ZDHHC5	ENSG00000156599	Q9C0B5	core_surfaceome	adc_focused	0.533800	1.000000		0		0.600000	0.940445	0.978479	0.599629	0.942146	not_available		0.093045	0.090000	0.225707	0.156557	-0.107933	0.160165		0.009305	0.928571	0.897551	0.900000	0.623333	0.699988	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
100	ITGB2	ENSG00000160255	P05107	core_surfaceome	adc_focused	0.533472	1.000000		0		0.600000	0.920223	0.772542	0.470501	0.529905	not_available		0.936182	0.090000	0.220854	0.123607	-0.084690	0.090084		0.093618	0.911577	0.677217	0.850000	0.250000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
101	EGFR	ENSG00000146648	P00533	core_surfaceome	adc_focused	0.533055	1.000000		0		0.600000	0.803340	0.871243	0.599629	0.953046	not_available		0.567703	0.090000	0.192802	0.139399	-0.107933	0.162018		0.056770	0.803228	0.763451	0.900000	0.643939	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
102	EFNB1	ENSG00000090776	P98172	core_surfaceome	adc_focused	0.531628	1.000000		0		0.600000	0.909833	0.964750	0.832282	0.970375	not_available		0.537551	0.090000	0.218360	0.154360	-0.149811	0.164964		0.053755	0.902968	0.872134	1.000000	0.665000	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
103	OCLN	ENSG00000197822	Q16625	core_surfaceome	adc_focused	0.531403	1.000000		0		0.400000	0.867532	0.985529	0.599629	0.986026	not_available		0.458195	0.060000	0.208208	0.157685	-0.107933	0.167624		0.045820	0.870872	0.911837	0.900000	0.706667	0.767637	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
104	CD84	ENSG00000066294	Q9UIB8	core_surfaceome	adc_focused	0.530630	1.000000		0		0.600000	0.648980	0.829685	0.470501	0.928731	not_available		0.789308	0.090000	0.155755	0.132750	-0.084690	0.157884		0.078931	0.652152	0.719889	0.850000	0.593939	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
105	SLC16A3	ENSG00000141526	O15427	core_surfaceome	adc_focused	0.528119	1.000000		0		0.400000	0.945455	0.899072	0.470501	0.980995	not_available		0.152793	0.060000	0.226909	0.143852	-0.084690	0.166769		0.015279	0.932134	0.797885	0.850000	0.692222	0.731684	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
